Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2001","2001","%","37.28","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2002","2002","%","37.07","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2003","2003","%","37.24","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2004","2004","%","37.27","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2005","2005","%","38.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2006","2006","%","38.29","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2007","2007","%","38.99","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2008","2008","%","37.75","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2009","2009","%","41.16","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2010","2010","%","40.63","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2011","2011","%","39.07","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2012","2012","%","38.94","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2013","2013","%","38.96","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2014","2014","%","40.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2015","2015","%","40.31","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2016","2016","%","41.97","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2017","2017","%","42.16","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2018","2018","%","41.56","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2019","2019","%","42.13","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2020","2020","%","43.44","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2021","2021","%","42.97","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","6995","Emissions on agricultural land","2022","2022","%","42.56","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1990","1990","%","0.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1991","1991","%","0.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1992","1992","%","0.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1993","1993","%","0.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1994","1994","%","0.18","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1995","1995","%","0.18","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1996","1996","%","0.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1997","1997","%","0.18","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1998","1998","%","0.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","1999","1999","%","0.18","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2000","2000","%","0.18","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2001","2001","%","0.18","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2002","2002","%","0.19","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2003","2003","%","0.19","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2004","2004","%","0.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2005","2005","%","0.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2006","2006","%","0.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2007","2007","%","0.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2008","2008","%","0.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2009","2009","%","0.2","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2010","2010","%","0.21","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2011","2011","%","0.21","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2012","2012","%","0.21","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2013","2013","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2014","2014","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2015","2015","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2016","2016","%","0.23","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2017","2017","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2018","2018","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2019","2019","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2020","2020","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2021","2021","%","0.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7265","Emissions Share (CH4)","5084","Emissions from crops","2022","2022","%","0.23","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1990","1990","%","13.78","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1991","1991","%","12.71","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1992","1992","%","12.15","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1993","1993","%","12.03","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1994","1994","%","11.49","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1995","1995","%","10.42","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1996","1996","%","9.41","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1997","1997","%","9.28","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1998","1998","%","8.81","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","1999","1999","%","9.46","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2000","2000","%","12.93","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2001","2001","%","13.21","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2002","2002","%","13.11","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2003","2003","%","13.3","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2004","2004","%","13.17","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2005","2005","%","13.7","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2006","2006","%","13.49","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2007","2007","%","14.13","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2008","2008","%","12.22","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2009","2009","%","12.65","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2010","2010","%","13.76","E","Estimated value"
"EM","Emissions indicators","392","Japan","7266","Emissions Share (N2O)","5084","Emissions from crops","2011","2011","%","13.72","E","Estimated value"
